Heure,Voie 1
400011,548.69
400214,548.18
400401,548.01
400604,548.43
400807,548.18
401010,548.43
401213,548.35
401400,548.86
401603,548.43
401805,548.69
402008,548.6
402211,548.86
402414,548.97
402601,548.72
402804,549.06
403007,549.14
403209,549.21
403412,548.89
403615,548.89
403802,549.06
404005,549.06
404208,549.06
404411,549.15
404613,549.21
404801,549.64
405003,549.21
405206,549.13
405409,548.86
405612,549.21
405815,548.86
406002,549.72
406205,549.22
406407,549.23
406610,549.29
406813,549.57
407000,550.06
407203,549.22
407406,549.4
407609,549.48
407811,549.74
408014,549.48
408201,549.91
408404,549.4
408607,549.32
408810,549.23
409013,549.31
409200,549.23
409403,549.38
409605,549.89
409808,549.55
410011,549.55
410214,549.21
410401,549.89
410604,550.23
410807,549.38
411009,549.4
411212,549.74
411415,549.48
411602,549.25
411805,549.67
412008,549.08
412211,549.42
412413,549.42
412601,550.1
412803,549.74
413006,549.57
413209,549.73
413412,549.74
413615,549.66
413802,549.74
414005,550.42
414207,549.57
414410,550.25
414613,549.57
414800,550.25
415003,549.89
415206,549.47
415409,549.4
415611,549.83
415814,550.08
416001,549.48
416204,550.25
416407,550.06
416610,549.89
416813,549.72
417000,549.97
417203,549.72
417405,549.97
417608,549.72
417811,550.25
418014,549.65
418201,549.74
418404,550.08
418607,549.74
418809,549.82
419012,549.23
419215,550.42
419402,549.76
419605,549.76
419808,550.1
420011,549.93
420213,549.93
420401,549.59
420603,550.27
420806,549.76
421009,550.1
421212,549.99
421415,550.59
421602,549.56
421805,550.23
422008,550.42
422210,549.99
422413,550.25
422600,550.15
422803,549.89
423006,550.06
423209,549.89
423412,549.89
423614,550.06
423802,549.72
424004,549.8
424207,549.72
424410,549.8
424613,549.72
424800,550.06
425003,549.9
425206,549.74
425408,550.33
425611,549.89
425814,550.32
426001,550.4
426204,549.89
426407,550.06
426610,550.4
426812,549.89
427000,549.89
427202,549.7
427405,550.48
427608,550.06
427811,549.89
428014,550.57
428201,550.15
428404,549.72
428606,549.89
428809,550.06
429012,550.57
429215,549.97
429402,549.72
429605,550.06
429808,550.04
430010,549.7
430213,549.79
430400,550.4
430603,549.89
430806,549.72
431009,550.32
431212,549.72
431414,549.89
431602,550.15
431804,550.4
432007,549.89
432210,549.72
432413,550.4
432600,549.72
432803,549.72
433006,549.89
433208,550.06
433411,550.15
433614,550.4
433801,549.97
434004,550.4
434207,550.06
434410,550.15
434612,549.72
434800,550.32
435002,550.4
435205,550.17
435408,550.59
435611,550.08
435814,549.99
436001,549.74
436204,550.08
436406,550.4
436609,549.98
436812,549.91
437015,550.23
437202,549.91
437405,549.57
437608,550.17
437810,549.93
438013,549.92
438200,550.25
438403,550.42
438606,550.16
438809,550.08
439012,549.98
439214,550.74
439402,549.89
439604,549.98
439807,550.25
440010,550.25
440213,550.08
440400,549.81
440603,550.06
440806,550.23
441008,549.72
441211,550.23
441414,550.15
441601,550.23
441804,550.06
442007,550.23
442210,549.8
442412,550.42
442600,550.06
442802,550.08
443005,550.08
443208,550.08
443411,550.27
443614,550.18
443801,550.44
444004,550.1
444206,549.76
444409,550.12
444612,549.95
444815,550.38
445002,550.46
445205,549.76
445408,549.68
445610,550.78
445813,549.76
446000,549.76
446203,549.59
446406,550.27
446609,550.1
446812,550.35
447014,550.27
447202,549.76
447404,549.42
447607,550.1
447810,549.93
448013,549.27
448200,549.95
448403,550.29
448606,549.78
448808,549.42
449011,550.18
449214,550.27
449401,549.76
449604,550.1
449807,550.61
450010,549.76
450212,549.59
450400,549.91
450602,549.93
450805,549.23
451008,550.18
451211,549.42
451414,549.76
451601,550.08
451804,549.91
452006,549.74
452209,549.99
452412,549.74
452615,549.57
452802,549.83
453005,549.91
453208,549.67
453411,549.59
453613,549.68
453801,549.4
454003,549.74
454206,549.48
454409,550.08
454612,549.4
454815,548.89
455002,549.57
455205,549.82
455407,549.93
455610,549.48
455813,549.4
456000,549.91
456203,549.06
456406,549.57
456609,549.66
456811,549.06
457014,549.24
457201,549.59
457404,549.17
457607,549.59
457810,548.57
458013,549.16
458200,548.91
458403,548.89
458605,549.06
458808,549.23
459011,549.06
459214,548.57
459401,548.74
459604,549.06
459807,548.73
460009,548.74
460212,548.66
460415,548.4
460602,548.03
460805,548.38
461008,548.2
461211,548.1
461413,548.01
461601,547.67
461803,547.67
462006,548.01
462209,547.59
462412,547.35
462615,547.43
462802,546.84
463005,547.01
463207,547.69
463410,546.86
463613,546.35
463800,547.03
464003,546.76
464206,546.35
464409,546.08
464611,546.33
464814,546
465001,545.47
465204,546.01
465407,545.82
465610,546.16
465813,545.56
466000,545.47
466203,545.65
466405,545.03
466608,545.45
466811,545.11
467014,544.94
467201,544.68
467404,544.6
467607,544.62
467809,544.28
468012,544.11
468215,544.2
468402,544.11
468605,544.04
468808,543.45
469011,543.62
469213,543.11
469401,543.96
469603,543.28
469806,542.75
470009,543.27
470212,543.11
470415,542.74
470602,542.6
470805,542.08
471007,542.7
471210,542.08
471413,542.18
471600,542.26
471803,542.08
472006,541.23
472209,541.48
472411,541.38
472614,541.21
472801,541.21
473004,540.87
473207,540.79
473410,540.19
473613,540.8
473800,540.38
474003,540.36
474205,540.1
474408,540.19
474611,540.1
474814,539.85
475001,539.34
475204,539.26
475407,539
475609,538.65
475812,539
476015,538.4
476202,538.14
476405,538.14
476608,538.58
476811,538.17
477013,537.83
477201,537.82
477403,537.48
477606,536.97
477809,537.4
478012,537.14
478215,536.97
478402,537.3
478605,536.97
478807,536.55
479010,535.78
479213,536.29
479400,535.61
479603,535.61
479806,536.29
480009,535.61
480211,535.27
480414,536.12
480601,535.34
480804,534.91
481007,535.25
481210,535.07
481413,534.38
481600,534.38
481803,534.89
482005,533.87
482208,534.72
482411,533.7
482614,533.71
482801,533.04
483004,533.46
483207,533.21
483409,533.28
483612,533.53
483800,532.85
484002,532.68
484205,532.68
484408,532.51
484611,532.34
484814,532.08
485001,532
485204,532
485406,531.65
485609,531.31
485812,531.82
486015,531.48
486202,531.04
486405,530.78
486608,530.78
486810,530.78
487013,529.76
487200,530.53
487403,530.29
487606,529.95
487809,530.12
488012,530.04
488214,529.27
488402,529.95
488604,529.61
488807,528.93
489010,529.18
489213,529.1
489400,529.44
489603,528.17
489806,528.25
490008,528.67
490211,528.08
490414,528.17
490601,528.08
490804,527.91
491007,527.91
491210,527.07
491412,527.4
491600,526.73
491802,527.16
492005,527.24
492208,526.4
492411,526.92
492614,526.9
492801,526.58
493004,526.07
493206,526.24
493409,525.9
493612,525.63
493815,525.54
494002,525.88
494205,525.45
494408,525.03
494610,525.02
494813,524.86
495000,525.37
495203,524.7
495406,524.88
495609,524.7
495812,524.17
496014,524.46
496202,524.54
496404,523.68
496607,523.93
496810,523.51
497013,523.41
497200,523.32
497403,523.33
497606,523.17
497808,522.66
498011,523
498214,522.83
498401,522.68
498604,522.34
498807,522.17
499010,521.66
499212,522.36
499400,522.02
499602,521.51
499805,522.02
500008,522
500211,521.59
500414,521.17
500601,521.32
500804,521.07
501006,520.63
501209,520.38
501412,521.3
501615,520.55
501802,520.12
502005,519.44
502208,519.95
502410,520.12
502613,519.94
502800,520.29
503003,519.6
503206,519.1
503409,519.1
503612,519.1
503814,518.59
504002,518.76
504204,518.74
504407,518.16
504610,518.23
504813,518.9
505000,518.04
505203,518.04
505406,517.63
505608,517.72
505811,517.8
506014,517.55
506201,517.45
506404,517.36
506607,517.09
506810,517
507012,516.85
507200,516.84
507402,516.32
507605,516.74
507808,516.66
508011,516.24
508214,516
508401,515.66
508604,515.92
508806,515.66
509009,515.6
509212,515.18
509415,515.27
509602,515.85
509805,515.18
510008,514.76
510210,515.18
510413,514.92
510600,514.33
510803,514.51
511006,514.18
511209,513.67
511412,513.92
511614,513.65
511802,513.99
512004,514.14
512207,513.2
512410,513.46
512613,513.6
512800,513.26
513003,512.92
513206,512.93
513408,512.92
513611,512.68
513814,512.25
514001,512.42
514204,512.08
514407,511.57
514610,512.08
514812,511.57
515000,511.24
515203,511.57
515405,510.89
515608,511.23
515811,510.72
516014,511.23
516201,510.72
516404,510.98
516607,510.89
516809,510.57
517012,509.72
517215,510.22
517402,510.23
517605,510.74
517808,509.8
518011,509.55
518213,509.74
518401,509.06
518603,509.23
518806,509.51
519009,508.91
519212,508.74
519415,509.25
519602,508.4
519805,508.55
520007,508.03
520210,508.35
520413,507.86
520600,508.1
520803,508.2
521006,507.69
521209,507.35
521411,507.5
521614,507.16
521801,507.34
522004,506.84
522207,506.67
522410,507.01
522613,506.67
522800,506.66
523003,506.48
523205,506.4
523408,506.63
523611,506.14
523814,506.29
524001,506.11
524204,505.68
524407,505.43
524609,505.94
524812,505.43
525015,505.43
525202,505.6
525405,504.94
525608,505.18
525811,504.92
526013,504.6
526201,504.43
526403,503.92
526606,504.53
526809,504.11
527012,503.71
527215,503.96
527402,503.96
527605,503.62
527807,503.28
528010,503.71
528213,503.45
528400,503.28
528603,503.45
528806,503.02
529009,502.77
529211,502.67
529414,502.92
529601,502.59
529804,501.74
530007,501.89
530210,501.72
530413,501.89
530600,501.63
530803,502.06
531005,501.63
531208,501.38
531411,501.72
531614,501.72
531801,501.53
532004,500.77
532207,501.36
532409,501.13
532612,500.55
532815,500.63
533002,500.53
533205,500.38
533408,500.28
533611,500.02
533813,500.28
534001,499.87
534203,499.85
534406,500.11
534609,499.36
534812,499.6
535015,499.68
535202,498.99
535405,499.16
535607,499.41
535810,498.48
536013,498.72
536200,498.46
536403,498.29
536606,498.35
536809,498.44
537011,497.85
537214,497.76
537401,497.85
537604,497.07
537807,497.93
538010,497.68
538213,496.9
538400,496.75
538603,497.44
538805,497.1
539008,496.6
539211,496.43
539414,497.21
539601,497.14
539804,496.53
540007,495.92
540209,496.52
540412,495.92
540615,496.09
540802,495.92
541005,495.92
541208,495.33
541411,495.41
541613,495.4
541801,494.71
542003,495.22
542206,495.14
542409,494.71
542612,495.22
542815,494.71
543002,494.46
543205,495.07
543407,494.73
543610,493.71
543813,493.88
544000,494.47
544203,493.71
544406,493.68
544609,493.68
544811,493.41
545014,493
545201,493.08
545404,493.68
545607,493.17
545810,492.66
546013,492.51
546200,493.01
546403,492.49
546606,492.26
546808,492.17
547011,492.35
547214,492.02
547401,492.53
547604,492.1
547807,491.85
548010,491.4
548212,492
548400,491.08
548602,492
548805,491.49
549008,490.81
549211,490.46
549414,491.33
549601,490.83
549804,490.84
550006,490.49
550209,490.4
550412,489.97
550615,490.47
550802,490.29
551005,489.78
551208,490.21
551410,489.61
551613,489.61
551800,490.12
552003,489.35
552206,488.93
552409,488.93
552612,489.29
552814,489.29
553002,488.7
553204,489.29
553407,488.86
553610,488.95
553813,488.63
554000,488.61
554203,488.78
554406,488.27
554608,487.93
554811,488.35
555014,488.1
555201,487.76
555404,487.5
555607,487.93
555810,487.41
556012,486.71
556200,487.91
556402,487.05
556605,486.69
556808,486.86
557011,486.69
557214,486.6
557401,486.18
557604,486.69
557806,486.37
558009,486.35
558212,485.84
558415,486.35
558602,485.92
558805,484.98
559008,485.33
559210,485.49
559413,485.33
559600,484.64
559803,485.84
560006,484.98
560209,484.64
560412,484.64
560614,485.24
560802,484.47
561004,484.65
561207,484.13
561410,484.13
561613,483.96
561800,484.64
562003,484.14
562206,483.62
562408,483.73
562611,484.49
562814,483.57
563001,483.15
563204,483.83
563407,483.23
563610,483.17
563812,482.73
564000,483.32
564202,482.21
564405,483.3
564608,482.71
564811,482.28
565014,482.28
565201,482.29
565404,481.96
565606,481.88
565809,481.96
566012,481.7
566215,481.62
566402,482.13
566605,481.61
566808,480.91
567010,480.91
567213,481.42
567400,480.9
567603,480.74
567806,480.55
568009,480.55
568212,480.38
568414,480.13
568602,481.06
568804,480.04
569007,480.04
569210,479.68
569413,479.33
569600,479.85
569803,479.76
570006,479.5
570208,479.16
570411,478.99
570614,479.16
570801,478.82
571004,479.5
571207,478.82
571410,478.31
571612,478.23
571800,479.33
572002,478.31
572205,477.79
572408,478.14
572611,478.48
572814,478.14
573001,477.45
573204,478.14
573406,477.97
573609,477.47
573812,477.64
574015,477.64
574202,477.64
574405,476.86
574608,477.11
574810,477.11
575013,476.94
575200,476.77
575434,476.68
575606,476.96
575809,476.62
576012,476.28
576214,476.19
576402,475.94
576604,476.79
576807,476.02
577010,475.94
577213,475.58
577400,475.74
577603,475.41
577806,476.11
578009,475.59
578211,474.91
578414,475.08
578601,475.24
578804,475.57
579007,474.64
579210,474.57
579413,474.41
579600,473.91
579803,474.93
580005,474.41
580208,474.08
580411,474.14
580614,474.05
580801,474.14
581004,473.03
581207,474.03
581409,473.95
581612,473.71
581815,472.92
582002,473.86
582205,473.18
582408,472.84
582611,473.19
582813,472.52
583001,472.69
583203,472.77
583406,473.03
583609,472.35
583812,472
584015,472.43
584202,472.17
584405,471.83
584607,472.35
584810,471.83
585013,471.74
585200,472
585403,471.81
585606,471.66
585809,471.55
586011,471.3
586214,471.47
586401,470.96
586604,470.96
586807,470.79
587010,471.3
587213,470.52
587400,470.79
587603,470.78
587805,469.93
588008,470.27
588211,470.63
588414,469.95
588601,469.78
588804,470.29
589007,469.35
589209,469.61
589412,469.44
589615,469.35
589802,469.27
590005,469.27
590208,469.1
590411,468.92
590613,468.75
590801,468.56
591003,468.24
591206,468.92
591409,468.24
591612,467.75
591815,468.24
592002,468.07
592205,468.07
592407,467.9
592610,467.55
592813,467.71
593000,467.7
593203,467.54
593406,467.19
593609,467.45
593811,467.36
594014,467.02
594201,466.7
594404,467.38
594607,466.71
594810,467.06
595013,466.46
595200,466.38
595403,466.28
595605,466.18
595808,466.53
596011,466.1
596214,466.18
596401,466.09
596604,465.99
596807,465.4
597009,465.48
597212,464.96
597415,465.3
597602,465.16
597805,464.82
598008,465.33
598211,464.66
598413,464.66
598601,464.58
598803,464.15
599006,464.47
599209,464.31
599412,464.81
599615,464.13
599802,463.98
600005,463.98
600207,464.51
600410,463.64
600613,463.81
600800,463.29
601003,463.98
601206,463.12
601409,463.7
601611,463.61
601814,462.76
602001,463.44
602204,462.76
602407,463.1
602610,462.93
602813,462.59
603000,462.59
603203,462.31
603405,462.22
603608,462.74
603811,461.82
604014,462.07
604201,462.08
604404,462.09
604607,461.65
604809,461.56
605012,461.3
605215,461.88
605402,461.39
605605,461.39
605808,461.04
606011,460.96
606213,461.04
606401,460.79
606603,461.04
606806,461.04
607009,460.46
607212,460.53
607415,460.28
607602,460.36
607805,459.93
608007,459.67
608210,459.87
608413,460.03
608600,460.04
608803,459.42
609006,459.5
609209,459.59
609412,459.67
609614,459
609802,459.01
610004,460.02
610207,459.01
610410,458.82
610613,458.9
610800,458.82
611003,458.48
611206,458.48
611408,458.14
611611,458.31
611814,457.97
612001,457.79
612204,458.31
612407,457.85
612610,457.62
612812,457.28
613000,457.62
613202,457.62
613405,457.11
613608,457.45
613811,457.36
614014,456.77
614201,456.94
614404,456.94
614606,456.28
614809,456.79
615012,456.62
615215,456.45
615402,457.11
615605,456.86
615808,456.77
616010,456.11
616213,456.11
616400,456.47
616603,456.21
616806,456.15
617009,455.63
617212,455.47
617414,455.96
617602,455.27
617804,454.93
618007,455.73
618210,454.95
618413,454.78
618600,454.78
618803,455.12
619006,454.86
619208,454.61
619411,455.04
619614,454.44
619801,454.52
620004,454.76
620207,454.27
620410,454.1
620612,454.1
620800,454.44
621002,453.56
621205,453.74
621408,454.08
621611,453.56
621814,453.56
622001,453.91
622204,452.96
622406,453.56
622609,453.04
622812,453.03
623015,452.77
623202,452.69
623405,452.77
623608,452.52
623810,452
624013,452.52
624200,452.17
624403,452.09
624606,452.52
624809,452.34
625012,451.66
625214,451.55
625402,451.3
625604,451.64
625807,451.04
626010,451.81
626213,451.32
626400,450.81
626603,451.23
626806,450.98
627008,450.97
627211,450.96
627414,450.44
627601,450.64
627804,450.29
628007,450.55
628210,450.14
628412,450.3
628600,450.49
628802,450.49
629005,449.98
629208,449.97
629411,449.71
629614,449.46
629801,450.14
630004,449.44
630206,449.38
630409,450
630612,449.29
630815,449.4
631002,449.31
631205,449.14
631408,448.97
631610,448.2
631813,448.97
632000,448.44
632203,448.35
632406,448.09
632609,448.24
632812,447.73
633014,447.73
633202,448.44
633404,447.58
633607,447.06
633810,447.73
634013,447.73
634200,447.39
634403,447.14
634606,447.22
634808,447.45
635011,446.85
635214,447.28
635401,446.85
635604,446.77
635807,447.02
636010,446.68
636212,446.01
636400,446.19
636602,446.61
636805,446.02
637008,445.84
637211,446.36
637414,445.34
637601,446.17
637804,445.49
638006,445.23
638209,444.97
638412,445.58
638615,445.49
638802,445
639005,445.01
639208,445.36
639410,445.1
639613,444.67
639801,444.84
640003,444.85
640206,444.31
640409,444.85
640612,443.99
640815,444.67
641002,444.33
641205,444.07
641407,443.97
641610,444.23
641813,444.14
642000,443.64
642203,443.8
642406,443.81
642609,443.29
642811,443.46
643014,443.2
643201,443.11
643404,443.02
643607,443.29
643810,442.77
644013,442.6
644200,442.43
644403,442.6
644605,442.09
644808,442.6
645011,441.92
645214,442.17
645401,442.09
645604,442.09
645807,441.41
646009,441.75
646212,441.4
646415,442.26
646602,441.49
646805,441.58
647008,441.15
647211,441.41
647413,441.41
647601,441.05
647803,440.87
648006,440.87
648209,440.53
648412,440.63
648615,440.72
648802,440.8
649005,440.53
649207,440.29
649410,440.19
649613,440.36
649800,440.1
650003,439.85
650206,440.02
650409,440.19
650611,439.6
650814,440.04
651001,439.72
651204,439.64
651407,439.2
651610,439.29
651813,439.37
652000,439.2
652203,438.69
652405,438.52
652608,438.86
652811,438.35
653014,438.84
653201,438.67
653404,438.23
653607,438.5
653809,437.98
654012,438.41
654215,437.98
654402,437.73
654605,438.35
654808,437.66
655011,437.15
655213,437.32
655401,437.66
655603,437.15
655806,437.23
656009,437.85
656212,437.08
656415,436.63
656602,436.98
656805,436.98
657007,437.15
657210,436.38
657413,436.46
657600,436.8
657803,436.12
658006,436.8
658209,436.29
658411,435.8
658614,436.05
658801,435.97
659004,435.63
659207,435.63
659410,435.54
659613,435.8
659800,434.94
660003,435.54
660205,435.46
660408,435.2
660611,435.8
660814,435.2
661001,434.6
661204,435.28
661407,434.67
661609,434.58
661812,434.58
662015,434.58
662202,434.23
662405,434.06
662608,434.41
662811,434.66
663013,434.23
663201,434.04
663403,434.04
663606,433.7
663809,433.7
664012,433.78
664215,433.53
664402,433.36
664605,434.04
664807,433.69
665010,433.36
665213,432.99
665400,432.99
665603,432.99
665806,432.48
666009,432.99
666211,432.59
666414,432.84
666601,432.6
666804,432.69
667007,432.35
667210,432.18
667413,431.76
667600,431.49
667803,431.67
668005,432.01
668208,431.84
668411,431.66
668614,432.18
668801,431.39
669004,431.15
669207,431.49
669409,430.73
669612,431.49
669815,431.08
670002,430.47
670205,430.91
670408,431.34
670611,430.23
670813,430.49
671001,430.47
671204,430.21
671406,430.29
671609,430.04
671812,430.81
672015,429.86
672202,430.27
672405,429.76
672608,429.07
672810,429.59
673013,429.42
673200,429.42
673403,429.42
673606,429.27
673809,429.01
674012,429.27
674214,429.02
674402,428.94
674604,428.84
674807,428.24
675010,428.41
675213,428.57
675400,428.73
675603,428.39
675806,428.04
676008,427.96
676211,428.06
676414,428.49
676601,428.06
676804,428.06
677007,427.64
677210,428.58
677412,427.72
677600,428.24
677802,427.45
678005,427.18
678208,427.27
678411,427.01
678614,427.1
678801,427.01
679004,427.01
679206,426.84
679409,426.84
679612,426.58
679815,426.5
680002,426.32
680205,426.13
680408,426.24
680610,426.33
680813,426.07
681000,426.18
681203,425.66
681406,425.92
681609,425.32
681812,425.68
682014,425.68
682202,425.34
682404,425.51
682607,425.34
682810,425.34
683013,425.34
683200,424.99
683403,425.34
683606,424.57
683808,424.65
684011,424.65
684214,424.31
684401,424.74
684604,424.14
684807,424.22
685010,423.96
685212,424.14
685400,424.14
685602,424.14
685805,423.88
686008,423.62
686211,423.54
686414,423.62
686601,423.97
686804,423.62
687006,423.45
687209,423.28
687412,423.28
687615,422.93
687802,423.11
688005,423.36
688208,423.11
688410,422.69
688613,422.59
688800,422.93
689003,422.85
689206,422.25
689409,422.42
689612,422.42
689814,421.99
690002,422.57
690204,421.73
690407,421.89
690610,421.54
690813,421.72
691000,421.73
691203,421.56
691406,420.95
691608,421.79
691811,421.35
692014,421.01
692201,421.35
692404,420.83
692607,421.02
692810,421.03
693012,420.6
693200,421.05
693402,420.45
693605,420.7
693808,420.18
694011,419.84
694214,420.36
694401,420.19
694604,420.36
694806,420.19
695009,419.58
695212,419.65
695415,419.4
695602,419.48
695805,419.65
696008,419.39
696210,419.11
696413,418.77
696600,419.29
696803,419.28
697006,418.94
697209,418.85
697412,419.29
697614,418.6
697802,418.43
698004,418.94
698207,418.52
698410,418.09
698613,418.85
698800,417.91
699003,417.92
699206,418.28
699408,418.45
699611,417.93
699814,418.11
700001,418
700204,417.74
700407,417.59
700610,417.59
700812,417.34
701000,417.08
701202,417.42
701405,417.42
701608,417.1
701811,416.83
702014,416.93
702201,416.66
702404,416.58
702607,417.27
702809,416.32
703012,416.22
703215,416.39
703402,416.39
703605,416.22
703808,416.22
704011,415.89
704213,415.36
704401,416.24
704603,415.89
704806,415.04
705009,415.53
705212,415.36
705415,415.36
705602,415.53
705805,415.53
706007,414.93
706210,415.26
706413,414.48
706600,415.17
706803,414.75
707006,414.67
707209,414.76
707411,414.67
707614,414.6
707801,414.69
708004,414.27
708207,414.5
708410,414.67
708613,414.07
708800,413.81
709003,413.98
709205,413.96
709408,413.55
709611,413.13
709814,413.82
710001,413.3
710204,413.47
710407,413.3
710609,413.3
710812,413.3
711015,412.7
711202,412.96
711405,413.13
711608,412.78
711811,412.61
712013,412.44
712201,412.81
712403,412.27
712606,411.95
712809,412.21
713012,411.95
713215,411.95
713402,412.1
713605,412.2
713807,411.78
714010,411.78
714213,411.95
714400,411.78
714603,411.42
714806,411.07
715009,411.24
715211,411.22
715414,411.39
715601,411.05
715804,410.7
716007,411.03
716210,410.68
716413,410.6
716600,411.2
716803,410.52
717005,410.34
717208,410.51
717411,410.51
717614,409.74
717801,410.17
718004,410
718207,409.91
718409,409.48
718612,409.65
718815,409.31
719002,409.65
719221,409.31
719408,409.65
719611,409.06
719813,409.07
720001,409.01
720203,409.35
720406,408.66
720609,408.86
720812,408.68
721015,408.17
721202,408.68
721405,408.86
721607,408.34
721810,408
722013,408.68
722200,408.6
722403,407.82
722606,408.09
722809,407.82
723011,408
723214,407.31
723401,408
723604,407.48
723807,407.48
724010,407.22
724213,407.31
724400,406.96
724603,407.13
724805,406.79
725008,406.62
725211,406.88
725414,406.96
725601,406.1
725804,406.88
726007,406.45
726209,406.36
726412,406.1
726615,406.62
726802,406.79
727005,406.19
727208,405.76
727411,406.45
727613,405.49
727801,405.76
728003,405.65
728206,405.91
728409,405.73
728612,405.54
728815,405.39
729002,405.29
729205,405.54
729407,405.2
729610,405.2
729813,404.77
730000,404.68
730203,404.77
730406,404.68
730609,404.61
730811,405.39
731014,404.29
731201,404.21
731404,404.36
731607,404.28
731810,404.36
732013,404.02
732200,404.19
732403,403.85
732605,403.5
732808,403.76
733011,403.84
733214,403.33
733401,403.65
733604,403.65
733807,403.65
734010,403.22
734212,403.48
734400,403.4
734602,403.13
734805,403.31
735008,403.05
735211,402.96
735414,402.96
735601,402.62
735804,402.28
736006,402.62
736209,402.18
736412,401.76
736615,401.78
736802,402.2
737005,402.1
737208,402.2
737410,401.44
737613,401.67
737800,401.59
738003,401.41
738206,401.07
738409,401.76
738612,401.07
738814,400.92
739002,401.43
739204,401.09
739407,400.33
739610,401.29
739813,400.94
740000,400.77
740203,400.6
740406,400.77
740608,400.34
740811,399.76
741014,400.25
741201,400.6
741404,400.25
741607,399.65
741810,400.43
742012,399.83
742200,399.39
742402,399.73
742605,399.41
742808,399.56
743011,399.24
743214,399.67
743401,399.24
743604,398.9
743806,399.33
744009,399.07
744212,398.97
744415,398.72
744602,399.15
744805,398.72
745008,398.81
745210,398.7
745413,398.27
745600,398.55
745803,398.21
746006,398.36
746209,398.01
746412,398.01
746614,397.67
746802,397.84
747004,397.69
747207,397.86
747410,397.52
747613,397.34
747800,397.09
748003,397.69
748206,397.17
748408,396.65
748611,397.08
748814,397.17
749001,396.91
749204,397.34
749407,397.26
749610,396.48
749812,397.11
750000,396.14
750202,397.01
750405,396.83
750608,396.14
750811,396.57
751014,396.3
751201,396.48
751404,395.94
751606,395.86
751809,395.43
752012,395.76
752215,395.77
752402,395.85
752605,395.6
752808,396.12
753010,395.51
753213,394.91
753400,395.34
753603,394.89
753806,394.98
754009,394.89
754212,394.99
754414,395.25
754602,394.74
754804,394.39
755007,395.08
755210,394.56
755413,394.91
755600,394.57
755803,394.39
756006,394.22
756208,394.39
756411,393.89
756614,394.24
756801,393.9
757004,393.7
757207,393.01
757410,394.05
757612,394.22
757800,393.18
758002,393.36
758205,393.27
758408,392.84
758611,393.18
758814,393.27
759001,393.36
759204,392.84
759406,393.01
759609,392.92
759812,392.15
760015,392.32
760202,392.59
760405,392.32
760608,391.98
760810,392.5
761013,391.72
761200,392.5
761403,392.15
761606,392.15
761809,392.07
762012,391.46
762214,391.98
762402,391.72
762604,391.63
762807,391.98
763010,391.29
763213,391.12
763400,391.63
763603,391.21
763806,391.12
764008,390.77
764211,390.95
764414,390.6
764601,390.86
764804,390.77
765007,390.77
765210,390.25
765413,390.77
765600,390.08
765803,390.77
766005,390.01
766208,390.28
766411,390.01
766614,390.08
766801,390.08
767004,390.08
767207,389.39
767409,389.39
767612,389.65
767815,388.87
768002,389.39
768205,389.2
768408,389.11
768611,389.54
768813,389.39
769001,388.86
769203,389.37
769406,389.03
769609,388.85
769812,388.85
770015,388.36
770202,388.61
770405,389.05
770607,388.53
770810,388.53
771013,388.27
771200,387.84
771403,388.1
771606,388.18
771809,387.92
772011,387.84
772214,387.84
772401,387.84
772604,387.84
772807,387.84
773010,387.39
773213,386.78
773400,387.13
773603,387.13
773805,386.78
774008,387.04
774211,386.78
774414,387.03
774601,386.78
774804,386.6
775007,386.96
775209,386.43
775412,386.27
775615,386.44
775802,386.27
776005,385.9
776208,385.98
776411,386.07
776613,385.9
776801,385.38
777003,385.73
777206,385.9
777409,385.55
777612,385.38
777815,385.73
778002,385.73
778205,385.3
778407,385.4
778610,385.15
778813,384.71
779000,384.89
779203,385.06
779406,384.56
779609,384.91
779811,384.74
780014,384.57
780201,384.89
780404,384.38
780607,384.2
780810,384.2
781013,384.2
781200,384.29
781403,384.74
781605,384.22
781808,383.7
782011,384.04
782214,384.39
782401,384.05
782604,384.05
782807,383.53
783009,383.36
783212,384.05
783415,383.36
783602,383.7
783805,383.53
784008,383.27
784211,383.36
784413,383.18
784601,383.01
784803,382.92
785006,382.76
785209,381.98
785412,382.67
785615,382.15
785802,382.67
786005,382.41
786207,382.67
786410,382.49
786613,381.98
786800,381.72
787003,381.98
787206,382.24
787409,382
787611,381.74
787814,381.81
788001,381.29
788204,381.98
788407,381.38
788610,381.81
788813,381.54
789000,380.92
789203,381.27
789405,380.92
789608,380.58
789811,381.02
790014,380.77
790201,380.68
790404,380.43
790607,380.42
790809,380.43
791012,380.16
791215,380.6
791402,380.08
791605,380.25
791808,380.17
792011,380.6
792213,380.26
792401,380.43
792603,380.08
792806,380.01
793009,379.58
793212,379.85
793415,378.89
793602,379.76
793805,379.58
794007,379.24
794210,378.89
794413,378.97
794600,378.89
794803,379.22
795006,378.88
795209,378.7
795411,378.97
795614,378.18
795802,378.54
796004,378.2
796207,378.97
796410,378.38
796613,378.18
796800,378.27
797003,378.53
797206,378.34
797408,378.33
797611,377.73
797814,377.47
798001,377.21
798204,377.81
798407,377.55
798610,377.64
798812,377.12
799000,377.29
799202,377.3
799405,377.13
799608,376.76
799811,377.19
800014,377.27
800201,376.85
800404,376.58
800606,376.94
800809,376.6
